Image.v1,Label,Rights
urn:cite:hmt:e3img.E3_067v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 67 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_068r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 68 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_068v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 68 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_069r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 69 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_069v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 69 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_070r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 70 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_070v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 70 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_071r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 71 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_071v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 71 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_072r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 72 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_072v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 72 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_073r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 73 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_073v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 73 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_074r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 74 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_074v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 74 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_075r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 75 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_075v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 75 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_076r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 76 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_076v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 76 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_077r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 77 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_077v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 77 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_078r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 78 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_078v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 78 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_079r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 79 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_079v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 79 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_080r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 80 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_080v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 80 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_081bisr.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 81bis recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_081bisv.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 81bis verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_081r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 81 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_081v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 81 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_082r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 82 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_082v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 82 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_083br.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 83b recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_083r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 83 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_083v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 83 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_084r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 84 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_084v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 84 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_085r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 85 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_085v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 85 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_086r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 86 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_086v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 86 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_087r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 87 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_087v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 87 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_088r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 88 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_088v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 88 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_089r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 89 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_089v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 89 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_090r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 90 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_090v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 90 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_091r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 91 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_091v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 91 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_092r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 92 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_092v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 92 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_093r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 93 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_093v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 93 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_094r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 94 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_094v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 94 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_095r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 95 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_095v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 95 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_096bisr.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 96bis recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_096bisv.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 96bis verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_096r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 96 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_096v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 96 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_097bisr.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 97bis recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_097bisv.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 97bis verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_097r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 97 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_097v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 97 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_098r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 98 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_098v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 98 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_099r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 99 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_099v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 99 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_100r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 100 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_100v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 100 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_101r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 101 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_101v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 101 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_102r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 102 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_102v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 102 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_103r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 103 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_103v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 103 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_104r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 104 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_104v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 104 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_105r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 105 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_105v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 105 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_106r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 106 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_106v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 106 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_107r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 107 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_107v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 107 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_108r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 108 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
