Image.v1,Label,Rights
urn:cite:hmt:vbimg.VB092RN_0536.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 92, recto.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB092VN_0192.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 92, verso.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB093RN_0537.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 93, recto.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB093VN_0193.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 93, verso.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB094RN_0538.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 94, recto.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB094VN_0194.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 94, verso.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB095RN_0539.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 95, recto.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB095VN_0195.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 95, verso.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB096RN_0540.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 96, recto.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB096VN_0196.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 96, verso.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB097RN_0541.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 97, recto.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB097VN_0197.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 97, verso.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB098RN_0542.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 98, recto.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB098VN_0198.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 98, verso.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB099RN_0543.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 99, recto.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB099VN_0199.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 99, verso.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB100RN_0544.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 100, recto.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB100VN_0200.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 100, verso.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB101RN_0545.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 101, recto.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB101VN_0201.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 101, verso.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB102RN_0546.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 102, recto.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB102VN_0202.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 102, verso.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB103RN_0547.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 103, recto.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB103RUV_0807.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 103, recto.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB103VN_0203.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 103, verso.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB103VUV_0787.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 103, verso.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB104RN_0548.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 104, recto.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
urn:cite:hmt:vbimg.VB104VN_0204.v1,"Venetus B: Marcianus Graecus Z. 453 (= 821), folio 104, verso.","This image was derived from an original ©2007, Biblioteca Nazionale Marciana, Venezie, Italia. The derivative image is ©2010, Center for Hellenic Studies. Original and derivative are licensed under the Creative Commons Attribution-Noncommercial-Share Alike 3.0 License. The CHS/Marciana Imaging Project was directed by David Jacobs of the British Library."
